-5.326531 1.959184 20.793534
3.204082 -0.285714 -28.029181
2.755102 -5.795918 -21.424748
-1.285714 1.755102 0.211758
0.061224 0.530612 -0.010405
4.551020 0.530612 -57.492690
-1.510204 -0.081633 -6.672385
-3.530612 0.734694 -31.008910
-0.836735 -4.163265 0.832470
-2.183673 -1.714286 4.023165
-2.183673 -3.142857 14.159565
0.510204 3.183673 0.777061
3.204082 2.367347 18.760114
-2.857143 -2.734694 23.632954
0.285714 -2.734694 0.236330
1.632653 -0.081633 -7.798259
3.428571 1.755102 1.505831
-6.000000 0.326531 -106.158347
-1.285714 2.367347 3.020767
-3.530612 -1.510204 3.025753
-1.959184 3.183673 11.458234
-1.510204 3.795918 5.962297
-5.102041 -6.000000 -77.310951
-4.653061 -0.897959 -32.905593
-3.306122 -0.693878 -21.997381
-2.857143 -2.122449 15.649880
0.510204 0.938776 -0.545651
4.775510 0.122449 -68.403957
-5.102041 3.795918 68.050320
-5.551020 -2.122449 59.073505
3.877551 -4.571429 -0.028518
-5.326531 1.346939 -30.417812
3.653061 -3.346939 37.649229
-3.755102 -4.367347 8.547143
-3.530612 -3.346939 35.167560
3.428571 0.326531 -34.663950
-2.632653 -0.285714 -18.923023
-3.081633 -5.183673 -16.387756
-1.734694 3.591837 8.600886
4.326531 -2.938776 56.051385
2.530612 -5.387755 -14.006844
2.979592 4.000000 20.079359
-3.306122 -1.510204 2.653208
3.204082 -3.551020 26.239966
-4.653061 3.591837 61.883527
1.408163 -1.714286 1.673010
0.285714 1.346939 -0.087519
-1.285714 0.938776 -3.465105
-1.061224 3.795918 2.944129
-1.959184 2.163265 5.017801
1.183673 -0.285714 -3.825314
0.959184 1.142857 -1.488350
-4.428571 -2.938776 58.726496
1.857143 2.367347 6.302588
1.632653 2.775510 6.988105
3.877551 2.163265 19.655230
1.183673 -0.489796 -3.392899
-3.530612 -2.530612 33.351155
4.775510 -5.795918 -64.369466
1.857143 -4.163265 4.100945
3.877551 2.979592 43.043426
1.632653 -1.510204 0.647025
4.775510 -0.081633 -66.718978
-1.061224 1.346939 -1.207407
-5.326531 1.755102 3.634450
-2.857143 -1.510204 1.981515
-1.734694 4.000000 6.805844
4.775510 -2.938776 68.288306
4.775510 2.367347 41.674258
-3.081633 -3.551020 24.272687
-1.061224 -1.510204 0.273368
-5.102041 1.142857 -42.110410
-4.204082 -0.081633 -51.707330
-1.061224 4.000000 2.547128
1.183673 4.000000 3.168839
3.877551 -0.693878 -30.258553
1.632653 -5.795918 -7.523643
4.551020 -4.163265 24.626963
2.979592 1.346939 -9.518153
2.979592 -4.979592 -10.587093
-4.877551 3.591837 67.998787
-3.530612 -3.959184 21.472164
2.979592 -2.122449 17.020043
1.408163 -0.693878 -3.990609
0.734694 -0.081633 -1.579147
3.653061 -1.714286 11.259169
-3.306122 2.163265 14.288971
2.530612 2.775510 16.788923
-6.000000 2.979592 103.060985
-5.775510 -0.285714 -91.071811
-5.551020 -4.571429 -0.058446
3.877551 -2.122449 28.824523
-5.102041 -0.693878 -52.386692
-5.551020 0.122449 -92.424544
1.632653 0.530612 -7.399168
-3.081633 2.163265 12.414374
-5.775510 1.346939 -35.761837
0.510204 2.979592 0.745212
2.530612 1.551020 -3.086775
2.306122 -3.551020 13.593173
0.285714 1.551020 -0.039348
4.551020 -5.183673 -35.741709
-2.857143 -4.367347 4.948133
1.408163 -3.551020 5.068298
-4.877551 -0.081633 -69.600679
2.530612 -4.367347 3.881760
1.857143 -1.714286 2.909934
-5.326531 -5.591837 -72.574151
-1.734694 -1.510204 0.730431
1.408163 -2.326531 4.649932
0.959184 -4.979592 -1.097152
-3.530612 -1.918367 17.571769
0.061224 4.000000 0.008478
-2.632653 1.755102 0.887845
-0.836735 -2.326531 1.641784
0.959184 -1.510204 0.223325
-4.204082 2.979592 50.598084
4.326531 -4.775510 -11.415908
-3.530612 1.959184 9.135651
3.653061 -5.795918 -37.666412
-5.102041 -3.755102 56.867056
3.204082 4.000000 23.218996
-0.387755 -2.734694 0.435280
4.775510 -2.530612 61.016935
-1.061224 0.734694 -2.801567
-4.204082 3.183673 52.760591
-3.755102 3.795918 36.862586
-0.836735 -0.081633 -2.048261
2.530612 2.979592 18.333399
-4.877551 3.387755 70.981649
-6.000000 1.551020 -17.352268
-1.285714 -0.489796 -4.003096
1.408163 2.163265 2.592204
-3.530612 4.000000 28.192679
0.959184 0.938776 -1.928550
-5.102041 -4.979592 -31.042095
2.755102 -4.979592 -9.051875
2.755102 -4.163265 9.025446
-4.653061 -4.979592 -25.819076
4.775510 0.734694 -56.731728
-2.183673 -3.551020 12.187974
2.306122 -4.979592 -6.342024
1.408163 -1.510204 0.481326
5.000000 3.387755 74.590317
0.959184 -6.000000 -2.732478
4.102041 0.938776 -35.271781
4.102041 -2.122449 32.258714
-4.204082 3.795918 46.204534
1.183673 -3.346939 3.952811
-5.102041 2.367347 47.568141
3.653061 -2.326531 31.293522
-2.408163 1.551020 -2.795282
2.081633 3.795918 11.327928
-5.775510 2.367347 60.954958
1.632653 -2.122449 5.110165
-1.061224 -0.285714 -3.074807
-5.551020 -0.693878 -62.012432
3.204082 -4.367347 6.222782
0.510204 -4.979592 -0.310421
3.428571 -5.591837 -30.069036
0.959184 1.959184 0.674284
4.102041 2.571429 38.224408
-1.734694 -0.897959 -4.573386
-2.183673 1.959184 3.494740
-1.285714 -5.387755 -3.615580
-3.530612 2.979592 35.685504
4.775510 -6.000000 -67.731815
-3.979592 -4.979592 -18.886011
0.734694 3.387755 1.610480
-4.428571 2.367347 35.838979
-4.877551 -1.102041 -22.935783
-1.285714 -5.591837 -4.228458
-4.877551 3.795918 62.193637
2.530612 -0.489796 -15.508089
2.530612 -0.897959 -9.732925
-1.510204 -3.959184 3.928683
-1.959184 -0.285714 -10.479814
-6.000000 -4.367347 21.821267
0.061224 -2.122449 0.007186
1.632653 3.387755 7.952987
-0.836735 0.326531 -2.064559
-0.612245 1.755102 0.048018
-0.163265 -3.755102 0.058232
0.285714 3.591837 0.233325
-4.877551 -1.918367 33.536603
-4.428571 -5.183673 -33.844262
-6.000000 4.000000 81.421443
-4.653061 -1.306122 -7.974317
0.959184 -0.489796 -2.227977
0.959184 -4.775510 -0.561092
-4.204082 -3.551020 45.175025
-5.551020 -2.326531 72.258042
1.632653 -3.346939 7.520211
0.061224 1.346939 -0.004019
-6.000000 -1.714286 30.373508
-0.163265 4.000000 0.060287
-1.285714 -2.734694 4.785673
0.959184 3.795918 2.405171
-4.653061 1.346939 -23.212218
3.877551 3.795918 39.305865
4.551020 2.367347 37.848257
2.530612 3.183673 19.116949
-2.183673 2.979592 13.651085
-4.653061 -5.795918 -61.110788
-1.959184 -1.306122 -1.413729
-1.959184 2.571429 8.719491
2.081633 -2.734694 12.544758
-1.959184 -0.489796 -9.295171
-5.551020 -1.102041 -29.706780
5.000000 -5.795918 -70.563540
-5.775510 0.734694 -82.978804
0.061224 3.591837 0.010714
4.775510 -5.183673 -39.354763
1.632653 -3.755102 5.823187
-1.285714 -4.775510 -1.008138
3.877551 -4.775510 -9.169506
2.755102 3.387755 22.647372
-2.632653 -1.306122 -2.552720
2.081633 -4.571429 -0.008219
-5.102041 -4.163265 30.951460
3.428571 2.163265 15.367014
-1.061224 -0.693878 -2.266458
3.204082 -0.081633 -30.034263
-3.530612 3.591837 35.628502
4.326531 -0.489796 -45.330095
3.653061 -1.102041 -12.865416
-5.551020 2.775510 80.782496
0.510204 -1.306122 -0.095875
3.428571 -1.714286 9.917880
-3.081633 0.326531 -28.003569
-1.285714 -1.714286 1.394702
2.755102 2.979592 21.730372
-2.857143 -0.081633 -23.882168
0.959184 -5.795918 -2.596832
0.734694 -1.306122 -0.198806
-4.204082 -6.000000 -52.492280
-4.877551 -5.183673 -41.054559
1.408163 -2.734694 5.740637
3.653061 1.346939 -14.307146
2.979592 2.775510 23.274758
0.061224 -5.795918 -0.010580
-5.326531 -2.938776 84.956309
-2.183673 1.142857 -7.713953
-4.877551 4.000000 53.807144
1.857143 -2.326531 8.087814
2.306122 0.122449 -15.951679
-1.285714 3.387755 4.932094
0.734694 -6.000000 -1.603120
-5.102041 -0.489796 -63.036911
-4.204082 -0.489796 -42.800550
-1.510204 -4.571429 -0.004326
-1.959184 -4.571429 -0.007280
-5.102041 -0.081633 -76.154872
3.204082 -2.530612 27.467427
-4.428571 -2.326531 45.990470
1.857143 -6.000000 -10.243392
4.326531 -1.714286 15.793268
-1.959184 -1.102041 -3.700498
-2.183673 -4.571429 -0.009044
2.306122 -3.959184 9.160949
0.061224 -2.530612 0.010029
-4.877551 0.734694 -59.182063
-5.551020 0.326531 -90.865139
-0.612245 -2.530612 1.002908
1.632653 -5.591837 -6.818376
2.755102 -5.183673 -13.098849
1.632653 -5.387755 -5.830112
3.204082 0.734694 -25.538395
-1.734694 -3.346939 8.489613
4.326531 -1.510204 4.543735
-4.877551 -1.510204 5.774802
4.102041 2.367347 30.748807
2.081633 -3.959184 7.464212
0.061224 -3.142857 0.011131
-2.857143 -1.306122 -3.006629
-4.877551 -2.938776 71.237788
-6.000000 1.346939 -38.595939
-3.755102 2.367347 25.767472
4.775510 -4.775510 -13.908185
2.979592 -0.285714 -24.239118
2.979592 -2.326531 20.818723
-0.163265 -5.795918 -0.075236
-3.755102 -5.387755 -30.841293
-6.000000 3.387755 107.410056
-0.387755 1.551020 -0.072472
0.734694 -5.795918 -1.523538
-3.755102 -2.734694 40.822310
-2.632653 -0.489796 -16.783956
-2.408163 -5.387755 -12.684138
-1.959184 3.387755 11.452301
1.632653 2.367347 4.870978
3.653061 -1.918367 18.811756
5.000000 2.571429 56.791171
4.326531 -5.795918 -52.834781
-4.428571 -3.142857 58.237380
5.000000 -4.571429 -0.047418
4.102041 -5.591837 -43.042061
-4.877551 -4.163265 28.287654
5.000000 -3.142857 74.235995
5.000000 1.551020 -12.050186
-1.285714 1.551020 -0.796788
0.285714 -4.979592 -0.097348
2.306122 2.163265 6.952289
3.204082 2.163265 13.420547
0.959184 1.755102 0.117856
-5.326531 0.122449 -85.100189
2.081633 -6.000000 -12.869490
3.653061 -4.979592 -15.913916
-3.755102 4.000000 31.891855
2.530612 1.755102 0.820354
-1.510204 0.326531 -6.725474
3.653061 1.142857 -21.588155
0.959184 -2.938776 2.754929
-0.163265 -1.306122 -0.009818
-3.081633 -4.571429 -0.018012
-4.428571 3.591837 56.056352
4.775510 3.591837 65.183410
-3.755102 -2.326531 33.066180
4.551020 -3.551020 52.938751
2.306122 -0.693878 -10.702811
-2.632653 3.591837 19.810014
2.530612 -2.326531 15.017296
-3.081633 0.734694 -23.623715
-4.653061 -4.571429 -0.041066
-4.204082 -5.183673 -30.500013
2.306122 -0.081633 -15.558745
5.000000 1.142857 -40.442838
-4.877551 1.346939 -25.506023
1.857143 1.755102 0.441815
-4.428571 0.326531 -57.833431
-0.612245 -5.591837 -0.958834
-5.326531 -1.102041 -27.352610
1.632653 -4.979592 -3.178711
-5.551020 -3.959184 53.078838
-5.326531 1.551020 -13.675481
-3.081633 -2.326531 22.269080
3.428571 -3.959184 20.248934
3.204082 -3.346939 28.963386
2.979592 2.979592 25.415891
2.979592 -2.530612 23.753323
2.081633 1.959184 3.175760
0.510204 0.326531 -0.767608
-0.836735 -1.102041 -0.674972
4.326531 -3.755102 40.893328
-2.857143 1.551020 -3.934755
-2.408163 -2.122449 11.117802
-2.408163 -3.346939 16.361158
-0.387755 3.591837 0.429747
1.183673 -1.918367 1.975055
4.551020 -4.571429 -0.039285
3.653061 -4.775510 -8.138508
3.653061 -5.387755 -29.187910
-3.979592 2.163265 20.703327
-0.387755 -5.387755 -0.328855
3.204082 2.979592 29.389956
0.510204 -6.000000 -0.773110
2.755102 -3.755102 16.582434
3.428571 3.183673 35.090841
4.551020 0.122449 -62.123975
1.183673 -5.591837 -3.583909
4.326531 1.551020 -9.022633
-0.387755 0.530612 -0.417359
-1.061224 -1.714286 0.950182
-2.408163 -1.510204 1.407684
2.530612 1.959184 4.693433
4.102041 -0.081633 -49.227728
4.326531 -3.346939 52.810679
4.102041 -6.000000 -49.975036
3.428571 -5.795918 -33.179264
4.326531 -4.367347 11.346372
-4.204082 2.571429 40.149773
-0.836735 -2.530612 1.873210
4.775510 -0.285714 -62.264832
2.081633 0.122449 -12.997202
-1.734694 0.734694 -7.485695
-2.857143 -4.775510 -4.978458
-1.734694 -5.795918 -8.493487
2.755102 1.551020 -3.658720
-1.959184 -2.530612 10.269780
0.510204 -1.714286 0.219624
-3.530612 3.183673 37.210664
2.081633 2.571429 9.843488
5.000000 -0.693878 -50.312179
-5.551020 3.183673 91.984155
-3.081633 -3.142857 28.199166
3.877551 1.142857 -24.322973
-3.755102 -3.142857 41.871451
-4.204082 -4.571429 -0.033523
4.102041 -3.551020 43.008676
4.551020 -2.122449 39.706779
-5.102041 -4.571429 -0.049374
2.979592 2.571429 20.167607
-3.081633 -3.755102 20.746012
3.653061 -6.000000 -39.633923
-0.387755 -2.122449 0.288245
2.081633 -0.285714 -11.830727
1.183673 -2.530612 3.748648
4.326531 0.122449 -56.146312
1.857143 0.734694 -8.579798
2.979592 -5.591837 -22.709452
-3.081633 -0.081633 -27.782516
4.326531 -4.163265 22.257319
-0.612245 -0.081633 -1.096630
4.326531 -2.734694 54.191810
1.183673 1.346939 -1.502114
4.102041 1.755102 2.155509
-1.061224 2.979592 3.224084
3.877551 -4.979592 -17.929914
-0.163265 -2.326531 0.062507
-0.612245 -3.755102 0.818886
-4.877551 -4.775510 -14.508902
-4.204082 -4.979592 -21.076838
0.959184 -2.734694 2.663530
-3.755102 -3.551020 36.041230
-5.326531 1.142857 -45.897652
1.857143 -5.387755 -7.543618
3.653061 -0.081633 -39.041252
2.081633 0.734694 -10.779401
0.285714 1.755102 0.010457
4.775510 -3.959184 39.283965
-2.408163 3.183673 17.311680
-0.836735 -3.959184 1.206011
1.408163 -2.122449 3.801484
2.979592 -0.693878 -17.866795
-2.857143 2.979592 23.369838
-4.653061 -3.959184 37.295231
-1.285714 -4.571429 -0.003135
4.551020 -0.489796 -50.156201
-6.000000 -4.571429 -0.068282
-4.428571 -1.306122 -7.223427
-4.428571 1.755102 2.512333
0.061224 2.775510 0.009827
0.510204 -4.367347 0.157785
-5.326531 2.775510 74.380736
0.959184 -5.183673 -1.587674
-5.551020 1.959184 22.583180
4.102041 1.959184 12.332167
-2.632653 -4.571429 -0.013146
-3.530612 0.122449 -37.388816
1.183673 -3.755102 3.060812
-0.163265 -5.183673 -0.045999
-1.510204 -2.326531 5.348251
2.755102 -3.142857 22.539792
-0.836735 2.979592 2.004321
3.653061 0.122449 -40.027233
1.183673 1.755102 0.179479
4.775510 -0.489796 -55.226386
-2.857143 -0.897959 -12.406695
3.204082 2.775510 26.914032
-2.857143 -5.795918 -23.041156
-0.163265 -3.346939 0.075202
-2.632653 2.979592 19.841708
-4.877551 -0.897959 -36.157286
2.306122 -4.775510 -3.243364
-5.775510 -4.367347 20.218931
-1.510204 2.775510 5.979197
-4.653061 2.163265 28.303531
-2.183673 -0.897959 -7.247156
2.081633 -1.510204 1.051821
4.551020 -0.897959 -31.478190
4.102041 3.387755 50.204471
-5.326531 2.367347 51.846229
-3.755102 0.326531 -41.581020
0.734694 -3.959184 0.929798
-0.836735 0.938776 -1.467584
-2.183673 -6.000000 -14.162129
-5.775510 -1.306122 -12.285609
-4.428571 -4.775510 -11.960744
4.326531 -3.142857 55.584549
1.632653 -3.551020 6.813087
-5.326531 0.938776 -59.472513
-0.387755 1.142857 -0.243230
-4.653061 -3.142857 64.291278
-3.306122 -2.530612 29.244803
-1.510204 0.734694 -5.673587
0.510204 -5.795918 -0.734731
1.183673 -5.795918 -3.954615
-5.551020 3.591837 88.073077
-2.857143 -2.938776 24.443911
-1.734694 -2.938776 9.010574
-0.836735 3.183673 2.089984
-0.836735 -1.510204 0.169945
-3.081633 2.775510 24.896217
3.877551 -1.714286 12.685497
-4.877551 2.979592 68.107577
-1.061224 -5.387755 -2.463222
-0.836735 -1.714286 0.590701
-5.102041 -1.102041 -25.095611
-3.306122 0.326531 -32.232168
1.857143 -3.346939 9.730447
-4.204082 1.142857 -28.591958
-5.102041 -2.734694 75.360184
-5.102041 -2.326531 61.041950
-1.734694 -1.714286 2.538856
-3.979592 -5.183673 -27.329697
-1.510204 -2.734694 6.602758
3.877551 -5.387755 -32.885476
-1.285714 -4.979592 -1.971297
0.959184 -3.755102 2.009909
0.285714 -1.510204 0.019815
-3.530612 -3.755102 27.231586
-1.510204 -2.938776 6.829329
-5.775510 3.795918 87.201313
3.428571 -1.918367 16.570737
-3.530612 -2.326531 29.230792
-3.755102 1.551020 -6.796686
-3.081633 -0.285714 -25.927760
-3.530612 -5.591837 -31.885494
-2.408163 -4.571429 -0.011000
2.306122 -2.734694 15.396387
-2.183673 -5.387755 -10.429524
1.632653 -0.897959 -4.051166
-1.061224 -4.775510 -0.686824
-1.959184 -2.734694 11.112311
4.326531 -5.591837 -47.882043
-4.204082 -3.142857 52.482777
-0.612245 -1.306122 -0.138060
4.102041 3.183673 50.230480
5.000000 -1.102041 -24.101825
3.653061 4.000000 30.182152
-5.551020 -5.591837 -78.820422
0.510204 -1.918367 0.366947
-0.387755 2.163265 0.196552
2.979592 -4.367347 5.381347
3.204082 -3.142857 30.484682
-5.551020 0.938776 -64.591160
0.285714 -2.938776 0.244439
-5.326531 3.591837 81.093562
-3.081633 3.795918 24.825846
-1.285714 2.775510 4.333717
3.428571 -0.285714 -32.094430
2.306122 -5.795918 -15.010843
4.551020 -0.285714 -56.548466
3.428571 -5.387755 -25.710794
3.877551 0.122449 -45.097941
2.530612 2.571429 14.547622
-4.204082 0.530612 -49.061107
4.102041 -4.775510 -10.261973
-2.857143 1.959184 5.982784
4.775510 -3.551020 58.290218
2.755102 -0.693878 -15.275959
-0.836735 -3.755102 1.529496
-0.612245 -4.775510 -0.228603
0.734694 3.183673 1.611314
-3.306122 -3.142857 32.457300
-3.530612 1.551020 -6.008330
-1.959184 4.000000 8.681337
-2.183673 -2.530612 12.758107
-1.959184 1.346939 -4.115185
2.755102 -2.326531 17.799832
-6.000000 2.571429 81.779286
0.734694 -3.142857 1.602830
4.775510 0.326531 -67.249832
-5.326531 3.183673 84.694699
-1.061224 -3.142857 3.344175
-4.204082 -5.387755 -38.657287
0.285714 2.367347 0.149174
-3.081633 1.959184 6.959871
-3.081633 3.183673 28.348436
-1.510204 -0.489796 -5.523042
2.530612 -4.571429 -0.012147
-0.836735 0.734694 -1.741655
1.632653 1.142857 -4.312106
-0.836735 2.775510 1.835469
1.408163 -5.591837 -5.072232
1.408163 0.938776 -4.156554
0.510204 -0.489796 -0.630369
-2.408163 -4.367347 3.515194
0.510204 -2.122449 0.499040
-3.755102 -0.489796 -34.146843
-6.000000 -5.591837 -92.086424
3.653061 -4.367347 8.088935
-5.551020 3.387755 91.936527
4.102041 -5.795918 -47.494170
-0.163265 3.795918 0.069684
3.877551 -1.102041 -14.495225
-4.204082 -3.959184 30.445145
1.183673 -1.510204 0.340093
1.857143 3.591837 9.857985
2.979592 3.387755 26.488416
1.857143 2.775510 9.041953
5.000000 -2.326531 58.624688
-1.061224 3.387755 3.360137
-3.979592 -1.714286 13.361940
-4.877551 -3.551020 60.807866
-4.428571 -4.571429 -0.037199
0.285714 -0.285714 -0.222878
-4.204082 -5.591837 -45.210092
0.959184 -1.306122 -0.338859
0.959184 2.367347 1.681248
3.428571 -4.775510 -7.168979
-1.510204 2.367347 4.167730
3.204082 -0.693878 -20.660473
2.081633 -0.693878 -8.720498
3.428571 -3.551020 30.045714
3.653061 -5.591837 -34.135558
3.428571 1.551020 -5.666047
-1.285714 1.346939 -1.772263
3.877551 1.551020 -7.247176
-5.775510 -1.714286 28.143179
-4.204082 -1.714286 14.911960
-3.755102 -0.897959 -21.430666
2.979592 -0.081633 -25.973076
-4.428571 -1.918367 27.646664
3.204082 1.142857 -16.607672
-4.428571 -3.755102 42.845005
-4.877551 -1.714286 20.072252
3.877551 -0.285714 -41.050486
-2.857143 -3.755102 17.833509
5.000000 -3.346939 70.531350
-6.000000 -1.918367 50.747883
0.959184 -1.918367 1.296937
-2.183673 0.326531 -14.061351
-1.734694 -1.918367 4.241907
3.877551 3.387755 44.859816
-0.836735 -2.938776 2.096440
3.653061 -3.142857 39.626747
5.000000 -2.530612 66.888405
2.306122 2.979592 15.224972
-2.183673 3.183673 14.234518
1.857143 -5.591837 -8.822339
-0.836735 1.959184 0.513115
-6.000000 0.530612 -99.930386
-6.000000 -4.775510 -21.954998
3.653061 3.591837 38.142699
-4.653061 -4.163265 25.743691
-4.428571 2.979592 56.146036
-3.979592 1.142857 -25.619974
-1.061224 -2.122449 2.159045
-1.959184 1.959184 2.813130
-1.959184 1.142857 -6.209433
-5.775510 -2.122449 63.948123
3.653061 -2.530612 35.704646
4.102041 0.122449 -50.470967
-4.877551 -3.346939 67.119054
3.428571 -0.489796 -28.466460
4.775510 -4.571429 -0.043256
4.102041 -0.897959 -25.573616
0.285714 -1.714286 0.068874
-6.000000 -3.551020 92.014998
-5.775510 -5.795918 -94.150160
-1.734694 -1.102041 -2.901053
0.959184 -1.714286 0.776240
-1.510204 -4.367347 1.382448
2.979592 0.734694 -22.085133
-1.510204 -0.285714 -6.226938
2.530612 -3.346939 18.067306
2.979592 -4.571429 -0.016839
0.959184 3.591837 2.629669
-1.061224 -0.081633 -3.294764
3.428571 2.367347 21.481011
0.959184 2.163265 1.202726
-0.163265 1.755102 0.003415
0.734694 2.775510 1.415091
0.061224 1.755102 0.000480
2.306122 -6.000000 -15.794937
-3.979592 0.122449 -47.502748
-1.285714 -4.163265 1.965542
-1.061224 -6.000000 -3.344781
-4.877551 1.755102 3.047569
-1.510204 -1.510204 0.553611
-2.183673 2.571429 10.832188
-1.510204 3.183673 6.808299
3.204082 -0.489796 -24.860749
-4.653061 -3.755102 47.298833
1.408163 -3.959184 3.415716
-0.163265 -2.734694 0.077169
3.653061 2.571429 30.314800
-0.612245 -3.959184 0.645693
-1.510204 -3.142857 6.772450
1.408163 -6.000000 -5.889239
-5.775510 -2.938776 99.882061
3.204082 -4.571429 -0.019472
-6.000000 -0.081633 -105.320360
-2.408163 0.530612 -16.097815
-5.326531 -6.000000 -84.263989
-1.061224 3.591837 3.218934
3.204082 -2.326531 24.073968
-0.612245 -2.122449 0.718617
-4.653061 -2.530612 57.927977
-4.428571 0.734694 -48.788084
-5.551020 -2.938776 92.268281
-1.959184 0.326531 -11.318841
-3.530612 -3.142857 37.014729
-1.285714 0.530612 -4.588640
4.551020 3.795918 54.145190
0.285714 0.530612 -0.226600
4.102041 1.346939 -18.040105
-4.428571 -1.510204 4.760590
0.061224 2.367347 0.006850
-3.306122 -1.306122 -4.025815
-2.183673 -4.163265 5.669812
